INF_ID,COL_ENG_NM,COL_KOR_NM,COL_EXP
OA-18337,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18337,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18337,SERVICE,서비스명,LOCALDATA_072215_NW
OA-18337,START_INDEX,요청시작위치,정수입력
OA-18337,END_INDEX,요청종료위치,정수입력
OA-18346,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18346,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18346,SERVICE,서비스명,LOCALDATA_072215_DJ
OA-18346,START_INDEX,요청시작위치,정수입력
OA-18346,END_INDEX,요청종료위치,정수입력
OA-18343,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18343,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18343,SERVICE,서비스명,LOCALDATA_072215_GR
OA-18343,START_INDEX,요청시작위치,정수입력
OA-18343,END_INDEX,요청종료위치,정수입력
OA-15597,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15597,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15597,SERVICE,서비스명,VwHouseRepairMnl
OA-15597,START_INDEX,요청시작위치,정수입력
OA-15597,END_INDEX,요청종료위치,정수입력
OA-18342,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18342,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18342,SERVICE,서비스명,LOCALDATA_072215_GS
OA-18342,START_INDEX,요청시작위치,정수입력
OA-18342,END_INDEX,요청종료위치,정수입력
OA-18349,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18349,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18349,SERVICE,서비스명,LOCALDATA_072215_GN
OA-18349,START_INDEX,요청시작위치,정수입력
OA-18349,END_INDEX,요청종료위치,정수입력
OA-12110,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12110,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12110,SERVICE,서비스명,EPListPublicReservationEducation
OA-12110,START_INDEX,요청시작위치,정수입력
OA-12110,END_INDEX,요청종료위치,정수입력
OA-18348,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18348,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18348,SERVICE,서비스명,LOCALDATA_072215_SC
OA-18348,START_INDEX,요청시작위치,정수입력
OA-18348,END_INDEX,요청종료위치,정수입력
OA-18334,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18334,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18334,SERVICE,서비스명,LOCALDATA_072215_SB
OA-18334,START_INDEX,요청시작위치,정수입력
OA-18334,END_INDEX,요청종료위치,정수입력
OA-18341,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18341,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18341,SERVICE,서비스명,LOCALDATA_072215_YC
OA-18341,START_INDEX,요청시작위치,정수입력
OA-18341,END_INDEX,요청종료위치,정수입력
OA-15598,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15598,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15598,SERVICE,서비스명,VwRepairEduInfo
OA-15598,START_INDEX,요청시작위치,정수입력
OA-15598,END_INDEX,요청종료위치,정수입력
OA-18328,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18328,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18328,SERVICE,서비스명,LOCALDATA_072215_JG
OA-18328,START_INDEX,요청시작위치,정수입력
OA-18328,END_INDEX,요청종료위치,정수입력
OA-18330,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18330,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18330,SERVICE,서비스명,LOCALDATA_072215_SD
OA-18330,START_INDEX,요청시작위치,정수입력
OA-18330,END_INDEX,요청종료위치,정수입력
OA-12085,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12085,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12085,SERVICE,서비스명,GRListPublicReservationInstitution
OA-12085,START_INDEX,요청시작위치,정수입력
OA-12085,END_INDEX,요청종료위치,정수입력
OA-12109,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12109,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12109,SERVICE,서비스명,EPListPublicReservationInstitution
OA-12109,START_INDEX,요청시작위치,정수입력
OA-12109,END_INDEX,요청종료위치,정수입력
OA-15622,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15622,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15622,SERVICE,서비스명,VwRepairCtt
OA-15622,START_INDEX,요청시작위치,정수입력
OA-15622,END_INDEX,요청종료위치,정수입력
OA-18380,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18380,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18380,SERVICE,서비스명,LOCALDATA_072217_SD
OA-18380,START_INDEX,요청시작위치,정수입력
OA-18380,END_INDEX,요청종료위치,정수입력
OA-19955,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19955,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19955,SERVICE,서비스명,LOCALDATA_114401_SD
OA-19955,START_INDEX,요청시작위치,정수입력
OA-19955,END_INDEX,요청종료위치,정수입력
OA-10096,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10096,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10096,SERVICE,서비스명,DobongListLoanCompany
OA-10096,START_INDEX,요청시작위치,정수입력
OA-10096,END_INDEX,요청종료위치,정수입력
OA-18395,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18395,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18395,SERVICE,서비스명,LOCALDATA_072217_YD
OA-18395,START_INDEX,요청시작위치,정수입력
OA-18395,END_INDEX,요청종료위치,정수입력
OA-18393,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18393,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18393,SERVICE,서비스명,LOCALDATA_072217_GR
OA-18393,START_INDEX,요청시작위치,정수입력
OA-18393,END_INDEX,요청종료위치,정수입력
OA-18396,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18396,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18396,SERVICE,서비스명,LOCALDATA_072217_DJ
OA-18396,START_INDEX,요청시작위치,정수입력
OA-18396,END_INDEX,요청종료위치,정수입력
OA-18382,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18382,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18382,SERVICE,서비스명,LOCALDATA_072217_DD
OA-18382,START_INDEX,요청시작위치,정수입력
OA-18382,END_INDEX,요청종료위치,정수입력
OA-18400,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18400,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18400,SERVICE,서비스명,LOCALDATA_072217_SP
OA-18400,START_INDEX,요청시작위치,정수입력
OA-18400,END_INDEX,요청종료위치,정수입력
OA-18384,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18384,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18384,SERVICE,서비스명,LOCALDATA_072217_SB
OA-18384,START_INDEX,요청시작위치,정수입력
OA-18384,END_INDEX,요청종료위치,정수입력
OA-18389,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18389,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18389,SERVICE,서비스명,LOCALDATA_072217_SM
OA-18389,START_INDEX,요청시작위치,정수입력
OA-18389,END_INDEX,요청종료위치,정수입력
OA-18383,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18383,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18383,SERVICE,서비스명,LOCALDATA_072217_JR
OA-18383,START_INDEX,요청시작위치,정수입력
OA-18383,END_INDEX,요청종료위치,정수입력
OA-12128,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12128,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12128,SERVICE,서비스명,DBListPublicReservationEducation
OA-12128,START_INDEX,요청시작위치,정수입력
OA-12128,END_INDEX,요청종료위치,정수입력
OA-15621,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15621,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15621,SERVICE,서비스명,VwRepairCase
OA-15621,START_INDEX,요청시작위치,정수입력
OA-15621,END_INDEX,요청종료위치,정수입력
OA-15623,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15623,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15623,SERVICE,서비스명,VwRemodelingCtt
OA-15623,START_INDEX,요청시작위치,정수입력
OA-15623,END_INDEX,요청종료위치,정수입력
OA-12187,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12187,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12187,SERVICE,서비스명,YDPListPublicReservationInstitution
OA-12187,START_INDEX,요청시작위치,정수입력
OA-12187,END_INDEX,요청종료위치,정수입력
OA-20286,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20286,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20286,SERVICE,서비스명,upisNewtown
OA-20286,START_INDEX,요청시작위치,정수입력
OA-20286,END_INDEX,요청종료위치,정수입력
OA-11040,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11040,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11040,SERVICE,서비스명,ScJuvenileHarmfulBiz
OA-11040,START_INDEX,요청시작위치,정수입력
OA-11040,END_INDEX,요청종료위치,정수입력
OA-17873,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17873,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17873,SERVICE,서비스명,LOCALDATA_041601_SC
OA-17873,START_INDEX,요청시작위치,정수입력
OA-17873,END_INDEX,요청종료위치,정수입력
OA-15618,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15618,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15618,SERVICE,서비스명,VwVolunteeRBoard
OA-15618,START_INDEX,요청시작위치,정수입력
OA-15618,END_INDEX,요청종료위치,정수입력
OA-15625,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15625,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15625,SERVICE,서비스명,VwDiyVideo
OA-15625,START_INDEX,요청시작위치,정수입력
OA-15625,END_INDEX,요청종료위치,정수입력
OA-18421,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18421,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18421,SERVICE,서비스명,LOCALDATA_072218_DJ
OA-18421,START_INDEX,요청시작위치,정수입력
OA-18421,END_INDEX,요청종료위치,정수입력
OA-16691,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-16691,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-16691,SERVICE,서비스명,LOCALDATA_030502_JN
OA-16691,START_INDEX,요청시작위치,정수입력
OA-16691,END_INDEX,요청종료위치,정수입력
OA-18405,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18405,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18405,SERVICE,서비스명,LOCALDATA_072218_SD
OA-18405,START_INDEX,요청시작위치,정수입력
OA-18405,END_INDEX,요청종료위치,정수입력
OA-12154,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12154,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12154,SERVICE,서비스명,GAListPublicReservationMedical
OA-12154,START_INDEX,요청시작위치,정수입력
OA-12154,END_INDEX,요청종료위치,정수입력
OA-18672,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18672,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18672,SERVICE,서비스명,LOCALDATA_072404_GA
OA-18672,START_INDEX,요청시작위치,정수입력
OA-18672,END_INDEX,요청종료위치,정수입력
OA-18413,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18413,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18413,SERVICE,서비스명,LOCALDATA_072218_EP
OA-18413,START_INDEX,요청시작위치,정수입력
OA-18413,END_INDEX,요청종료위치,정수입력
OA-12196,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12196,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12196,SERVICE,서비스명,SBListPublicReservationMedical
OA-12196,START_INDEX,요청시작위치,정수입력
OA-12196,END_INDEX,요청종료위치,정수입력
OA-18402,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18402,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18402,SERVICE,서비스명,LOCALDATA_072218_JN
OA-18402,START_INDEX,요청시작위치,정수입력
OA-18402,END_INDEX,요청종료위치,정수입력
OA-18407,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18407,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18407,SERVICE,서비스명,LOCALDATA_072218_DD
OA-18407,START_INDEX,요청시작위치,정수입력
OA-18407,END_INDEX,요청종료위치,정수입력
OA-18426,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18426,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18426,SERVICE,서비스명,LOCALDATA_072218_GD
OA-18426,START_INDEX,요청시작위치,정수입력
OA-18426,END_INDEX,요청종료위치,정수입력
OA-18411,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18411,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18411,SERVICE,서비스명,LOCALDATA_072218_DB
OA-18411,START_INDEX,요청시작위치,정수입력
OA-18411,END_INDEX,요청종료위치,정수입력
OA-18417,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18417,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18417,SERVICE,서비스명,LOCALDATA_072218_GS
OA-18417,START_INDEX,요청시작위치,정수입력
OA-18417,END_INDEX,요청종료위치,정수입력
OA-18446,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18446,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18446,SERVICE,서비스명,LOCALDATA_072219_DJ
OA-18446,START_INDEX,요청시작위치,정수입력
OA-18446,END_INDEX,요청종료위치,정수입력
OA-18186,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18186,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18186,SERVICE,서비스명,LOCALDATA_072208_DB
OA-18186,START_INDEX,요청시작위치,정수입력
OA-18186,END_INDEX,요청종료위치,정수입력
OA-17836,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17836,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17836,SERVICE,서비스명,LOCALDATA_041501_DB
OA-17836,START_INDEX,요청시작위치,정수입력
OA-17836,END_INDEX,요청종료위치,정수입력
OA-19687,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19687,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19687,SERVICE,서비스명,LOCALDATA_103302_NW
OA-19687,START_INDEX,요청시작위치,정수입력
OA-19687,END_INDEX,요청종료위치,정수입력
OA-18430,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18430,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18430,SERVICE,서비스명,LOCALDATA_072219_SD
OA-18430,START_INDEX,요청시작위치,정수입력
OA-18430,END_INDEX,요청종료위치,정수입력
OA-18437,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18437,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18437,SERVICE,서비스명,LOCALDATA_072219_NW
OA-18437,START_INDEX,요청시작위치,정수입력
OA-18437,END_INDEX,요청종료위치,정수입력
OA-12130,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12130,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12130,SERVICE,서비스명,DBListPublicReservationMedical
OA-12130,START_INDEX,요청시작위치,정수입력
OA-12130,END_INDEX,요청종료위치,정수입력
OA-12094,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12094,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12094,SERVICE,서비스명,DJListPublicReservationMedical
OA-12094,START_INDEX,요청시작위치,정수입력
OA-12094,END_INDEX,요청종료위치,정수입력
OA-12086,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12086,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12086,SERVICE,서비스명,GRListPublicReservationEducation
OA-12086,START_INDEX,요청시작위치,정수입력
OA-12086,END_INDEX,요청종료위치,정수입력
OA-18443,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18443,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18443,SERVICE,서비스명,LOCALDATA_072219_GR
OA-18443,START_INDEX,요청시작위치,정수입력
OA-18443,END_INDEX,요청종료위치,정수입력
OA-12178,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-12178,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-12178,SERVICE,서비스명,DDMListPublicReservationMedical
